blue hilarity 	1
a laughable -- or rather 	0
"but unless you 're an absolute raving star wars junkie , it is n't much fun . "	0
burdened by the actor 	0
sympathy and intelligence 	1
the best script 	1
astonishing voice cast 	1
an unchanged dullard 	0
is right at home in this french shocker playing his usual bad boy weirdo role 	1
"has warmth , wit and interesting characters compassionately portrayed . "	1
when there 's nothing else happening 	0
on cable 	0
"it with ring , "	1
far from a groundbreaking endeavor 	0
that these women are spectacular 	1
it can seem tiresomely simpleminded . 	0
revelled in the entertaining shallows 	1
good music documentary 	1
"wewannour money back , actually . "	0
makes up for it with a pleasing verisimilitude 	1
"animation back 30 years , musicals back 40 years and "	0
"mysterious , sensual , emotionally intense , and replete "	1
a good-hearted ensemble comedy with a variety of quirky characters and an engaging story 	1
can take credit for most of the movie 's success . 	1
"still , the updated dickensian sensibility of writer craig bartlett 's story is appealing . "	1
a satisfying well-made romantic comedy 	1
crammed with scenes and vistas and pretty moments 	1
impressive performances 	1
a great one 	1
proves unrelentingly grim -- and equally engrossing . 	1
of cerebral and cinemantic flair 	1
oodles of charm 	1
"one whose view of america , history and the awkwardness of human life is generous and deep "	1
"in xxx , diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . "	1
exactly endearing 	1
churns up not one but two flagrantly fake thunderstorms to underscore the action 	0
"constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism "	1
kline 's ) utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code 	1
delivers a magnetic performance . 	1
a sumptuous work 	1
"are innocent , childlike and inherently funny "	1
're stuck with a script that prevents them from firing on all cylinders 	0
"likeable thanks to its cast , its cuisine and its quirky tunes "	1
of ` black culture ' and the dorkier aspects 	0
the crap 	0
consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt 	1
sodden and glum 	0
frequently hilarious 	1
because panic room is interested in nothing more than sucking you in ... and making you sweat 	1
i did n't laugh . 	0
glued 	1
it has its faults 	0
nice twists 	1
were already tired 	0
rooting for the film 	1
"dumb , sweet , and intermittently hilarious "	1
refreshingly forthright one 	1
does somehow manage to get you under its spell 	1
salient points 	1
cruel story 	0
defuses this provocative theme by submerging it in a hoary love triangle . 	1
pretentious mess 	0
campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution . 	1
"ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie "	0
"derivative , overlong , and bombastic "	0
the high infidelity 	0
"admirable energy , full-bodied characterizations and narrative urgency "	1
"a culture-clash comedy that , in addition to being very funny , "	1
", and yet at the end "	1
actually means to face your fears 	1
not a word of english 	0
well-intentioned 	1
wickedly sick and twisted humor 	1
african american professionals 	1
"tipped this film into the `` a '' range , as is "	1
of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 	1
emotionally and narratively complex 	1
consider it ` perfection . ' 	1
", structure and rhythms "	1
just too silly and 	0
impressive and yet lacking about everything 	0
starving and untalented 	0
gets clunky on the screen 	0
"has none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , or even `` indecent proposal '' , and feels more like lyne 's stolid remake of `` lolita '' . "	0
personality 	1
"to bleed it almost completely dry of humor , verve and fun "	0
fails to rise above its disgusting source material 	0
"jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway "	1
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves 	1
so many distracting special effects and visual party tricks 	0
disappoints 	0
"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain . "	1
difficult for the audience 	0
utterly misplaced 	0
a spirited film 	1
the makers of this ` we 're - doing-it-for - the-cash ' sequel were 	0
awakening and ripening 	1
"is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it "	1
complex 	1
been conjured up only 10 minutes prior to filming 	0
"bears a grievous but obscure complaint against fathers , "	0
is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors 	0
were watching monkeys flinging their feces at you . 	0
a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification . 	0
` blade ii ' just does n't cut it 	0
"seem like they were lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buñuel 's casings "	0
) taste for `` shock humor '' will wear thin on all 	0
soul-stirring documentary 	1
"a matter of plumbing arrangements and mind games , of no erotic or sensuous charge "	0
uncanny ability to right itself precisely when you think it 's in danger of going wrong 	1
an appealing couple -- 	1
juwanna mann 	1
that 's conspicuously missing from the girls ' big-screen blowout 	0
"an extended , open-ended poem "	1
and self-conscious seams 	0
the weird thing 	0
"the filmmaker 's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent "	1
damn funny stuff 	1
", the film ( at 80 minutes ) is actually quite entertaining . "	1
"despite its visual virtuosity , ` naqoyqatsi ' is banal in its message and the choice of material to convey it . "	0
so low in a poorly 	0
is unconvincing soap opera that tornatore was right to cut 	0
we do n't get paid enough to sit through crap like this . 	0
this version is raised a few notches above kiddie fantasy pablum by allen 's astringent wit . 	1
godfrey reggio 's career shines like a lonely beacon . 	1
because it overstays its natural running time 	0
are clinically depressed and have abandoned their slim hopes and dreams 	0
", compelling story "	1
"turns fanciful , grisly and engagingly quixotic . "	1
a finale that is impenetrable and dull 	0
"a text to ` lick , "	0
like an extended dialogue exercise in retard 101 	0
introducing an intriguing and alluring premise 	1
"charm , cultivation and devotion "	1
as though you rode the zipper after eating a corn dog and an extra-large cotton candy 	0
feels like three hours 	0
very well-written 	1
parents beware ; this is downright movie penance 	0
very choppy and monosyllabic despite the fact 	0
potential success 	1
"pale xerox of other , better crime movies "	0
reflective and beautifully 	1
leaving the theater with a smile on your face 	1
is blazingly alive and admirable on many levels . 	1
one baaaaaaaaad movie 	0
unfunny 	0
we get the comedy we settle for . 	0
hoary 	0
"be ( assayas ' ) homage to the gallic ` tradition of quality , "	1
'll be as bored watching morvern callar as the characters are in it 	0
", as blood work proves , that was a long , long time ago . "	0
an american 	1
an unimaginative screenwriter 's 	0
"i liked the original short story but this movie , even at an hour and twenty-some minutes "	0
"even when it drags , we are forced to reflect that its visual imagination is breathtaking "	1
stylishly 	1
a mess as this one 	0
"essentially ruined -- or , rather , "	0
"a work of extraordinary journalism , but it is also a work of deft and subtle poetry "	1
a promise nor a threat so much as wishful thinking 	0
"fessenden has nurtured his metaphors at the expense of his narrative , "	0
... a hokey piece of nonsense that tries too hard to be emotional . 	0
the rope snaps 	0
the tuxedo miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life . 	0
fanciful drama 	1
that delivers on the promise of excitement 	1
deeply moving french drama 	1
big-hearted and 	1
", longley 's film lacks balance ... and fails to put the struggle into meaningful historical context . "	0
sad ending 	0
"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances . "	1
adorable italian guys 	1
critical 	0
no doubt the star and everyone else involved had their hearts in the right place . 	1
with exquisite craftsmanship 	1
here is how so many talented people were convinced to waste their time 	0
tens 	1
"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back . "	0
"what they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . "	0
... silly humbuggery ... 	0
may prove to be ( tsai 's ) masterpiece 	1
"typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine "	0
might just be the movie you 're looking for 	1
an affection 	1
love to come from an american director in years 	1
most resonant film since the killer . 	1
works out 	1
"in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach . "	0
"the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . "	1
", ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . "	0
is great 	1
"spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world . "	1
"judging by those standards , ` scratch ' is a pretty decent little documentary . "	1
"engaging , surprisingly touching british comedy "	1
", energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested . "	1
confident filmmaking and a pair of fascinating performances 	1
avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style 	0
"in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . "	0
a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks . 	0
"death , especially "	0
by the dynamic first act 	1
fails so fundamentally on every conventional level 	0
too daft by half ... but supremely good natured . 	1
the worst sin of attributable to a movie like this 	0
"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that . "	1
the film 's plot may be shallow 	0
rotten in almost every single facet of production that you 'll want to crawl up your own *** in embarrassment . 	0
` epic 	1
easy to like 	1
"steers , in his feature film debut , has created a brilliant motion picture . "	1
an inelegant combination of two unrelated shorts that falls far short of the director 's previous work 	0
"it 's rare to find a film to which the adjective ` gentle ' applies , "	1
a director beginning to resemble someone 's crazy french grandfather 	0
"`` frailty '' has been written so well , that even a simple `` goddammit ! '' "	1
are uncomfortably strained . 	0
"make the film more silly than scary , "	0
what makes it worth watching 	1
"has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them . "	0
huge disappointment coming 	0
deliver a riveting and surprisingly romantic ride 	1
the rest of the cast comes across as stick figures reading lines from a teleprompter . 	0
that the typical hollywood disregard for historical truth and realism is at work here 	0
you ca n't help but feel ` stoked . ' 	1
"wonderful , imaginative script "	1
entirely witless 	0
is akin to a reader 's digest condensed version of the source material 	0
fun or 	1
"ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon "	0
"shows its indie tatters and self-conscious seams in places , "	0
unfolds with all the mounting tension of an expert thriller 	1
a film that 's rarely as entertaining as it could have been 	0
obscenity 	0
stitched together from stock situations and characters from other movies 	0
can be viewed as pure composition and form -- 	1
look at that clever angle ! 	1
"of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes "	1
the surprisingly somber conclusion 	1
not only learning but inventing a remarkable new trick . 	1
tepid 	0
's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers . 	1
the low-grade cheese standards on which it operates 	0
give each other the willies 	0
"( lee ) treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . "	0
is credible and remarkably mature 	1
"highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring ice-t in a major role . "	1
of the unsung heroes of 20th century 	1
that 's actually sort of amazing 	1
"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults "	1
the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant 	0
a streetwise mclaughlin group 	1
funny and well-contructed 	1
's mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work 	0
"oversimplification , superficiality and silliness "	0
overproduced 	0
"if it had been only half-an-hour long or a tv special , the humor would have been fast and furious -- at ninety minutes , it drags "	0
though he only scratches the surface 	0
"awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue "	0
visual splendor 	1
lingering questions about what the film is really getting at 	0
an ` action film ' mired in stasis 	0
dragon 	1
most intense 	1
"this is a visually stunning rumination on love , memory , history and the war between art and commerce . "	1
"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic . "	0
"carried out by men of marginal intelligence , "	0
dialogue that cuts to the chase of the modern girl 's dilemma 	1
that the plot makes no sense 	0
too bad none of it is funny . 	0
can seem tiresomely simpleminded . 	0
"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end "	0
"twohy 's a good yarn-spinner , and ultimately the story compels "	1
well-meant 	1
bad need of major acting lessons and maybe a little coffee 	0
america 's thirst for violence 	0
so horrendously confusing 	0
avarice 	0
when you 're a struggling nobody 	0
talkiness 	0
`` ballistic : ecks vs. sever '' seems as safe as a children 's film . 	0
"ignore the reputation , and ignore the film . "	0
manage to be spectacularly outrageous 	1
cookie-cutter action scenes 	0
of the best since the last waltz 	1
to lawrence 's over-indulgent tirade 	0
a pale imitation 	0
withered 	0
pass for a thirteen-year-old 's book report 	0
a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent 	1
"writing , skewed characters , "	0
to provoke them 	1
remarkable skill 	1
is the stuff that disney movies are made of . 	1
enough sentimental 	1
crawl up your own *** 	0
"there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . "	0
that sends you out of the theater feeling 	1
"a sun-drenched masterpiece , part parlor game , part psychological case study "	1
engaging comedy 	1
"certainly an entertaining ride , despite many talky , slow scenes "	1
strong performances 	1
is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore . 	0
folds under its own thinness . 	0
"itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension "	0
conceptual feat 	1
", sitting through dahmer 's two hours amounts to little more than punishment . "	0
genuine rather than pandering 	1
randolph 	1
great to knock back a beer with but they 're simply not funny performers 	0
did i miss something ? 	0
a porno flick 	0
"this is a gorgeous film - vivid with color , music and life . "	1
simply by accident 	0
nothing special 	0
never bothers to question why somebody might devote time to see it 	0
this movie 's lack of ideas 	0
cynicism 	0
take an entirely stale concept and 	0
", wit and interesting characters "	1
is an all-time low for kevin costner 	0
"a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling "	1
it is an interesting exercise by talented writer/director anderson 	1
surprising flair 	1
i liked it just enough . 	1
an uneasy mix of run-of-the-mill raunchy humor and seemingly sincere personal reflection . 	0
a grand fart coming from a director beginning to resemble someone 's crazy french grandfather . 	0
some of the back-story is a little tired 	0
nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up 	1
huppert ... is magnificent 	1
puzzle whose pieces do not fit 	0
"sorority boys , which is as bad at it is cruel , "	0
#NAME?	0
"of empty , fetishistic violence in which murder is casual and fun "	0
intrigue 	1
its characters ' decisions only unsatisfactorily 	0
"is a powerful , naturally dramatic piece of low-budget filmmaking . "	1
perhaps it 's cliche to call the film ` refreshing 	1
kid-empowerment 	1
"a fascinating , unnerving examination "	1
could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life . 	0
odoriferous thing 	0
brilliantly written and well-acted 	1
to gravity and plummets 	0
"it 's a smart , funny look at an arcane area of popular culture , and "	1
joy 	1
is wickedly fun to watch 	1
the imagined glory of their own pasts 	0
deft 	1
"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . "	0
does n't have a passion for the material . 	0
but that they are doing it is thought-provoking . 	1
a climax 	1
", scarily funny , sorrowfully sympathetic to the damage it surveys "	1
neil burger 's impressive fake documentary 	1
in looking at the comic effects of jealousy 	1
is tenderly observant of his characters . 	1
"its dark , delicate treatment "	1
has no idea of it is serious 	0
brutal and 	0
"he 's just a sad aristocrat in tattered finery , "	0
"it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists . "	1
classify as it is hard to resist 	1
", undisputed scores a direct hit . "	1
of menacing atmosphere 	1
"painful , horrifying and oppressively tragic "	0
perfect for the proud warrior that still lingers in the souls of these characters 	1
in luminous interviews and amazingly evocative film from three decades ago 	1
"usual bumbling , tongue-tied screen persona "	0
easy jokes and insults 	0
"quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance . "	0
a sincerely crafted picture 	1
"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point . "	0
long gone 	0
the movie is remarkably dull with only caine making much of an impression . 	0
"is a visually stunning rumination on love , memory , history and the war between art and commerce "	1
an excuse to get to the closing bout ... by which time it 's impossible to care who wins 	0
by a script that takes few chances and manages to insult the intelligence of everyone in the audience 	0
"about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights "	1
"soderbergh , like kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit . "	1
spontaneity in its execution 	1
"feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful . "	1
spiderman rocks 	1
"low-brow humor , gratuitous violence and "	0
was n't one of the film 's virtues . 	0
"style adventure that plays like a bad soap opera , with passable performances from everyone in the cast "	0
stirs us as well . 	1
"a non-britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine . "	0
"your 20th outing shows off a lot of stamina and vitality , and get this , madonna 's cameo does n't suck ! "	1
an uneven film for the most part 	0
", the movie sinks into an abyss of clichés , depression and bad alternative music . "	0
miracles 	1
his storytelling skills have eroded 	0
"`` shakes the clown '' , a much funnier film with a similar theme "	1
", others will find their humor-seeking dollars best spent elsewhere . "	0
the film is just a corny examination of a young actress trying to find her way . 	0
", madonna is one helluva singer . "	1
"hoary dialogue , fluxing accents , and "	0
will probably find it fascinating 	1
good ear 	1
undistinguished rhythm 	0
have no idea what in creation is going on 	0
fascinating but flawed look 	1
spend years trying to comprehend it 	0
is both a snore and utter tripe 	0
"to treat its characters , weak and strong , as fallible human beings , not caricatures , and "	1
"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary . "	1
the gloss 	1
"we hate ( madonna ) within the film 's first five minutes , and she lacks the skill or presence to regain any ground "	0
bitter italian comedy 	0
banal dialogue 	0
of the smarter offerings the horror genre 	1
it rarely stoops to cheap manipulation or corny conventions to do it 	1
optimism 	1
"but in terms of its style , the movie is in a class by itself "	1
"as a tarantula , helga "	0
"like a high-end john hughes comedy , a kind of elder bueller 's time out "	1
been quashed by whatever obscenity is at hand 	0
wannabe comedy 	0
afraid to provoke introspection in both its characters and its audience 	0
"the better video-game-based flicks , "	1
"little action , almost no suspense or believable tension "	0
blasphemous bad 	0
woozy quality 	0
nothing interesting in unfaithful 	0
sheds light 	1
work as well as a remarkably faithful one 	1
want to watch if you only had a week to live 	1
one-dimensional buffoons 	0
without a conclusion or pay off 	0
is a tired one 	0
we 've seen the hippie-turned-yuppie plot before 	0
"if a big musical number like ` praise the lord , he 's the god of second chances ' does n't put you off "	0
"terror by suggestion , rather than the overuse of special effects "	1
patient and tenacious 	1
the most horrific movie experience i 've had since `` ca n't stop the music . '' 	0
too obviously 	0
watch on video at home 	0
the movie is loaded with good intentions 	1
for occasional smiles 	1
of all ages 	1
"bland , surfacey way "	0
this nicholas nickleby finds itself in reduced circumstances -- and 	0
it 's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland . 	0
begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i 	1
's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland 	0
"leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute "	1
frightening war scenes 	0
tremendous piece 	1
must have been astronomically bad 	0
the movie 's fragmentary narrative style makes piecing the story together frustrating difficult 	0
goes by quickly 	1
and that makes all the difference . 	1
the filmmakers found this a remarkable and novel concept 	1
"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue . "	0
spotty 	0
"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop . "	1
while the performances are often engaging 	1
you 've seen a movie instead of an endless trailer 	1
solid filmmaking 	1
his outstanding performance 	1
"'s super - violent , super-serious and super-stupid . "	0
"a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers "	1
perfect example 	1
elaborate futuristic sets to no particularly memorable effect 	0
"than an autopsy , the movie "	0
exploitative and 	0
offering fine acting moments and 	1
"a wacky , screwball comedy "	1
"solid , satisfying fare "	1
#NAME?	1
"overall , it 's a very entertaining , thought-provoking film with a simple message : god is love . "	1
of 2-day old coke 	0
combines the enigmatic features of ` memento ' 	1
have all but ruined his career 	0
worldly-wise and very funny 	1
has you study them 	1
get for a buck or so in that greasy little vidgame pit in the theater lobby 	0
is n't just offensive 	0
pop up in nearly every corner of the country 	1
worth yet another visit 	1
friendly 	1
a deadly bore 	0
would go back and choose to skip it 	0
bravery 	1
an energetic and engaging film that never pretends to be something it is n't . 	1
too many clever things 	0
a festival film that would have been better off staying on the festival circuit 	0
come from seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell . 	0
"allowing us to find the small , human moments , "	1
desert 	0
spontaneous creativity and authentic co-operative interaction 	1
"miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images . "	1
a well-written and occasionally challenging social drama 	1
as a thoughtful and unflinching examination of an alternative lifestyle 	1
to be liberating 	1
"the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial . "	0
gorgeous color palette 	1
starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together 	1
", ballistic : ecks vs. sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase . "	0
an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy . 	1
"a mostly believable , refreshingly low-key and quietly inspirational little sports "	1
", still manages at least a decent attempt at meaningful cinema "	1
", but i believe a movie can be mindless without being the peak of all things insipid "	0
"for the rest of us , sitting through dahmer 's two hours amounts to little more than punishment . "	0
"gaunt , silver-haired and leonine , ( harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman . "	1
distorts reality for people who make movies and watch them 	0
luridly graphic and 	0
", clumsily staged violence overshadows everything , including most of the actors . "	0
that should be thrown back in the river 	0
drab 	0
is almost 	0
"mike white 's deft combination of serious subject matter and dark , funny humor make `` the good girl '' a film worth watching . "	1
still fun and enjoyable and so aggressively silly 	1
display an original talent 	1
"but mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived . "	1
"there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ? "	0
"good action , good acting , good dialogue , good pace , good cinematography "	1
moments and an intelligent subtlety 	1
to the brim with ideas 	1
surrounded by 86 minutes of overly-familiar and poorly-constructed comedy 	0
its sensitive handling of some delicate subject matter 	1
impressive talent 	1
the chills 	0
full of surprises 	1
you sweat 	1
i could n't help but feel the wasted potential of this slapstick comedy . 	0
with tiny little jokes and nary an original idea 	0
is still quite good-natured and 	1
rich in color and creativity 	1
"found its audience , "	1
ends up being surprisingly dull 	0
he feels like a spectator and not a participant 	0
superficial . 	0
visual charm 	1
the filmmaking clumsy and rushed 	0
watch this movie 	1
"garcía bernal and talancón are an immensely appealing couple , and "	1
to surprise us with plot twists 	1
ingenious fun 	1
a crass and insulting homage to great films 	0
have recharged him 	1
rancorous curiosity 	1
suspect that you 'll be as bored watching morvern callar as the characters are in it 	0
"sexy , funny and touching . "	1
going to face frightening late fees 	0
is its surreal sense of humor and technological finish . 	1
is so engagingly 	1
of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation 	0
that is as difficult for the audience to take as it 	0
putrid it is not worth the price of the match that should be used to burn every print of the film . 	0
a rip-off 	0
an obvious copy 	0
depict a homosexual relationship in a mature and frank fashion 	1
"is funny , charming and quirky in her feature film acting debut as amy "	1
care 	1
laced 	0
with all the boozy self-indulgence that brings out the worst in otherwise talented actors 	0
"you could just rent those movies instead , let alone seek out a respectable new one "	0
a real movie 	1
seem to match the power of their surroundings 	1
a pleasing way with a metaphor 	1
a reasonably entertaining sequel to 1994 's surprise family 	1
pretty damned funny 	1
flash but little emotional resonance 	0
"like an afterschool special with costumes by gianni versace , mad love looks better than it feels . "	0
a wild comedy that could only spring from the demented mind of the writer 	1
"of the wise , wizened visitor from a faraway planet "	1
"brings together some of the biggest names in japanese anime , with impressive results "	1
provoke introspection in both its characters and its audience 	1
( clooney 's ) debut can be accused of being a bit undisciplined 	0
a cast of a-list brit actors 	1
... is at 22 a powerful young actor . 	1
we all need a playful respite from the grind to refresh our souls 	1
total misfire 	0
storytelling skills 	1
"into the `` a '' range , as is "	1
at least now we 've got something pretty damn close 	1
therapy-dependent flakeball 	0
can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience . 	1
not scarier 	0
"entertaining , if ultimately minor , "	1
lovely and 	1
"a vivid , thoughtful , unapologetically raw coming-of-age tale "	1
from a woodland stream 	1
"unfortunately , it runs for 170 "	0
inspiring and 	1
hero performances 	1
blah 	0
the result is somewhat satisfying -- 	1
unlikeable 	0
disappointing in comparison to other recent war movies ... or 	0
"not only does spider-man deliver , but i suspect it might deliver again and again . "	1
a true delight . 	1
most original fantasy film 	1
it 's not scary in the slightest . 	0
which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 	0
make gangster no. 1 a worthwhile moviegoing experience . 	1
the ya-ya 's have many secrets and one is - the books are better 	0
that shows what great cinema can really do 	1
seizing on george 's haplessness and lucy 's personality tics 	0
of mr. chabrol 's subtlest works 	1
"why , you may ask , why should you buy the movie milk when the tv cow is free ? "	0
"is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is "	1
good-looking 	1
it does n't give a damn 	0
done that ... a thousand times 	0
artificiality 	0
few things in this world more complex -- 	1
thought that the german film industry can not make a delightful comedy centering on food . 	1
what could have 	0
"best of all is garcia , who perfectly portrays the desperation of a very insecure man . "	1
are a little peculiar 	0
a striking style behind the camera 	1
is surprisingly refreshing . 	1
gratitude 	1
sucks 	0
does n't trust laughs 	0
is n't the actor to save it . 	0
the dragons are the real stars of reign of fire and you wo n't be disappointed 	1
dated 	0
has a sure hand 	1
"is wasted in this crass , low-wattage endeavor "	0
is spot 	1
set in the world of lingerie models and bar dancers 	1
"has finally , to some extent , warmed up to him "	1
"is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema . "	1
"shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder . "	0
has managed to marry science fiction with film noir and action flicks with philosophical inquiry 	1
all the usual spielberg flair 	1
got as potent a topic as ever here 	1
wang ) 	0
overrun by corrupt and hedonistic weasels 	0
sobering and powerful documentary 	1
spielberg 's realization of a near-future america is masterful . 	1
take care is nicely performed by a quintet of actresses 	1
"for a movie that tries to be smart , it 's kinda dumb . "	0
found myself strangely moved by even the corniest and most hackneyed contrivances . 	1
"satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 . "	0
understand why anyone in his right mind would even think to make the attraction a movie 	0
did n't sell many records but 	0
the payoff is powerful and revelatory 	1
disguising this as one of the worst films of the summer 	0
"however sincere it may be , the rising place never quite justifies its own existence . "	0
"the title , alone , should scare any sane person away . "	0
the under-7 crowd 	1
the strange horror 	0
that works on any number of levels 	1
"funny in a way that 's too loud , too goofy and too short of an attention span "	0
panic 	0
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to . 	1
is better 	1
sound so dull 	0
the rest of the cast is uniformly superb 	1
it appears as if even the filmmakers did n't know what kind of movie they were making . 	0
"his most daring , and complicated , performances "	1
"smart , sassy and exceptionally charming "	1
far less 	0
"dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation . "	0
", compressed characterisations and for its profound humanity "	1
hate the feeling of having been slimed in the name of high art 	0
"lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight "	1
be as bored watching morvern callar as the characters are in it 	0
